nom_produit,prix,categorie,note
"L'Oréal Professionnel Paris - Masque nutritif et illuminateur Blondifier - 250ml,500ml","22,16€",Cosmétique et Beauté,"4,6"
L'Oréal - True Match Nude Plumping Tinted Serum - Light-Medium 3-4,"9,93€",Cosmétique et Beauté,"4,6"
"L'OREAL PROFESSIONNEL - Curl Expression - Tous Types de Cheveux Bouclés - Hydrate, Définit & Protège - Boucles 11 Fois Mieux Définies","20,66€",Cosmétique et Beauté,"4,4"
L’OREAL PARIS – Elseve Fiber Booster – Protocole Anti-Chute Cheveux - Stimule la Pousse* – Augmente la Densité Capillaire – Hommes & Femmes - Shampooing Sans Sulfates + Démêlant Sans Silicones + Sérum,"26,50€",Cosmétique et Beauté,"3,8"
GARNIER - SkinActive Vitamine C - Crème Sorbet Hydratante Boost d'Eclat Fresh & Bright - Crème Hydratante & Anti-Taches - Unifie & Illumine le Teint - Tous Types de Peaux - 85 ml,"5,99€",Cosmétique et Beauté,"4,3"
"BIODANCE Collagen Peptide Eye Patches, Anti Wrinkle & Smile Line Patches for Face, Under Eye Mask for Fine Lines & Eye Bags Korean Skin Care (60 Count)","20,00€",Cosmétique et Beauté,"4,6"
L'Oréal Paris - Poudre Fondante Perfectrice Bienfaisante - Enrichie en Pigments Minéraux & Acide Hyaluronique - Tous les Types de Peaux - Accord Parfait - Teinte : Beige (4.N) - 9 g,"11,55€",Cosmétique et Beauté,"4,4"
L'Oréal Paris - Eyeliner Pinceau mat et longue tenue - Matte Signature - Teinte : Noir Intense - 3 ml,"9,99€",Cosmétique et Beauté,"4,2"
L'OREAL PROFESSIONNEL - Shampoing Dermo-Purifiant Scalp Advanced - Homme & Femme - -78% de Sébum Sur le Cuir Chevelu - Pour Cheveux Gras - Sans Silicone,"27,90€",Cosmétique et Beauté,"4,4"
L'Oréal Men Expert Hydra Energetic Gel Hydratant Maxi Désaltérant 100ml,"12,94€",Cosmétique et Beauté,"4,6"
